Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.00292945490218699,130125,10.569524049758911,,31
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0010652965866029263,134125,10.869576930999756,,32
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.00098990008700639,138125,11.166246891021729,,33
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-4.125595296500251e-06,142125,11.462799072265625,,34
200.0,0.0,200.0,200.0,200.0,197.5238,11.073861,200.0,148.0,197.52380952380952,0.0011108266189694405,146273,11.762678146362305,,35
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.004964790306985378,150273,12.081716060638428,,36
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.00034175204928033054,154273,12.37430191040039,,37
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.013603498227894306,158273,12.675151109695435,,38
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.006209808401763439,162273,12.975687026977539,,39
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.000512882717885077,166273,13.274201154708862,,40
200.0,0.0,200.0,200.0,200.0,195.90475,16.218464,200.0,124.0,195.9047619047619,-0.005167721770703793,170387,13.581071138381958,,41
200.0,0.0,200.0,200.0,200.0,197.90475,9.37019,200.0,156.0,197.9047619047619,0.00011522082786541432,174543,14.152140140533447,,42
200.0,0.0,200.0,200.0,200.0,197.0,7.111359,200.0,175.0,197.0,0.007903696969151497,178680,14.745842933654785,,43
200.0,0.0,200.0,200.0,200.0,193.61905,20.62702,200.0,105.0,193.61904761904762,-0.0073714712634682655,182746,15.078680038452148,,44
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.003483370877802372,186746,15.45346713066101,,45
200.0,0.0,200.0,200.0,200.0,197.14285,10.93394,200.0,149.0,197.14285714285714,-0.0030100441072136164,190886,15.865823984146118,,46
200.0,0.0,200.0,200.0,200.0,198.61905,6.175807,200.0,171.0,198.61904761904762,-0.002290884731337428,195057,16.17402696609497,,47
200.0,0.0,200.0,200.0,200.0,199.7619,1.0647943,200.0,195.0,199.76190476190476,-0.011884395964443684,199252,16.477724313735962,,48
200.0,0.0,200.0,200.0,200.0,193.2381,17.655174,200.0,130.0,193.23809523809524,0.0007728724158369005,203310,16.776430130004883,,49
200.0,0.0,200.0,200.0,200.0,190.57143,23.803904,200.0,114.0,190.57142857142858,-0.014699969440698624,207312,17.09928011894226,,50
200.0,0.0,200.0,200.0,200.0,198.80952,5.3239713,200.0,175.0,198.8095238095238,-0.016067607328295708,211487,17.51977801322937,,51
183.33333,23.570227,200.0,150.0,183.33333333333334,196.80952,14.268244,200.0,133.0,196.8095238095238,-0.010246208868920803,215620,17.840959072113037,,52
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.008857839740812778,219620,18.195863008499146,,53
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.021562404930591583,223620,18.489198207855225,,54
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.003092248924076557,227620,18.793076992034912,,55
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.005853468086570501,231620,19.131344079971313,,56
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.011042696423828602,235620,19.501965045928955,,57
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.010557799600064754,239620,19.817690134048462,,58
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.007657968904823065,243620,20.144264936447144,,59
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.001330253086052835,247620,20.454965114593506,,60
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.003963171970099211,251620,20.77599787712097,,61
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0037086333613842726,255620,21.10394024848938,,62
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.002665522275492549,259620,21.397938013076782,,63
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.006006306502968073,263620,21.689505100250244,,64
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.010043597780168056,267620,21.992621183395386,,65
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0026099092792719603,271620,22.344768047332764,,66
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0017753627616912127,275620,22.651148080825806,,67
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.01254962757229805,279620,22.948366165161133,,68
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0006731057073920965,283620,23.238779067993164,,69
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.006403036881238222,287620,23.536779165267944,,70
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.002618407364934683,291620,23.83278799057007,,71
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.003109409473836422,295620,24.127284049987793,,72
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.005377882160246372,299620,24.416229248046875,,73
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0010674698278307915,303620,24.70937204360962,,74
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.001360793597996235,307620,25.01426100730896,,75
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0026479768566787243,311620,25.30914616584778,,76
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.008523971773684025,315620,25.60073709487915,,77
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0018467145273461938,319620,25.900206089019775,,78
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.006488685496151447,323620,26.203548192977905,,79
196.0,5.656854,200.0,188.0,196.0,200.0,0.0,200.0,200.0,200.0,-0.0003623821830842644,327620,26.505650997161865,,80
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0016433153068646789,331620,26.797413110733032,,81
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0038036026526242495,335620,27.102235078811646,,82
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0014921845868229866,339620,27.399879932403564,,83
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.002895819256082177,343620,27.70219326019287,,84
200.0,0.0,200.0,200.0,200.0,198.90475,4.898053,200.0,177.0,198.9047619047619,0.009656311012804508,347797,28.03698992729187,,85
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.009135435335338116,351797,28.357063055038452,,86
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0007753255194984376,355797,28.661668062210083,,87
200.0,0.0,200.0,200.0,200.0,199.90475,0.42591769,200.0,198.0,199.9047619047619,-0.0071943397633731365,359995,28.96787714958191,,88
191.33333,8.956686,200.0,179.0,191.33333333333334,199.28572,3.1943827,200.0,185.0,199.28571428571428,-0.0025422365870326757,364180,29.285083293914795,,89
200.0,0.0,200.0,200.0,200.0,198.95238,4.685095,200.0,178.0,198.95238095238096,0.0019562137313187122,368358,29.60519027709961,,90
185.33333,17.326921,200.0,161.0,185.33333333333334,197.4762,11.28682,200.0,147.0,197.47619047619048,-0.0001996943901758641,372505,29.951495885849,,91
200.0,0.0,200.0,200.0,200.0,196.57143,11.197668,200.0,152.0,196.57142857142858,-0.0005400769296102226,376633,30.289375066757202,,92
200.0,0.0,200.0,200.0,200.0,193.28572,19.442572,200.0,118.0,193.28571428571428,-0.0035625810269266367,380692,30.78953218460083,,93
200.0,0.0,200.0,200.0,200.0,198.80952,5.3239713,200.0,175.0,198.8095238095238,0.0007777135469950736,384867,31.197524070739746,,94
190.33333,13.670732,200.0,171.0,190.33333333333334,192.14285,14.452832,200.0,160.0,192.14285714285714,0.011700091883540154,388902,31.566581964492798,,95
200.0,0.0,200.0,200.0,200.0,185.72728,32.647125,200.0,102.0,185.72727272727272,-0.008054247125983238,392988,31.8925461769104,,96
200.0,0.0,200.0,200.0,200.0,189.13637,23.248255,200.0,96.0,189.13636363636363,-0.0012522743782028556,397149,32.19342112541199,,97
200.0,0.0,200.0,200.0,200.0,192.04762,24.643124,200.0,88.0,192.04761904761904,-0.0014610333601012826,401182,32.49323225021362,,98
200.0,0.0,200.0,200.0,200.0,194.66667,11.573093,200.0,162.0,194.66666666666666,-0.005478839389979839,405270,32.799217224121094,,99
========================================================================================
